text_clean,sentiment,score
ngeri cooook ngeri,negative,0.9597736597061157
saran kasih lihat nonton rumah sulit hitung terima kasih,negative,0.9409637451171875
ayo bangkit tonton didik,negative,0.815209150314331
keren bngt deh ruangguru,positive,0.9956830739974976
sumpahhh keren keren semuaa makan,positive,0.9970816969871521
motivasi,positive,0.9752859473228455
anjaayyyy keren ih master chef,positive,0.995391845703125
merinding banget,negative,0.9129202961921692
ayoo moga tivi acara biar motivasi,neutral,0.7857352495193481
seru banget manfaat motivasi,positive,0.9958445429801941
hahaha iki yoopoooo,negative,0.6017038226127625
keren bangat,positive,0.9968125224113464
oliv sarwendah,neutral,0.789524495601654
isa kerja ronde 2 wkwkwk suroboyo banget,positive,0.8842591047286987
keren cmn g imbang kelompok kasi g tmn keren banget ssiih trend saudara laki laki,positive,0.9417726397514343
aaa part 2 ny gk sabar,negative,0.9939845204353333
merindinggg orang hebatttt iniiii masyaallah,positive,0.664007842540741
min tanya ditampilin layar tonton barangkali ngerjain,neutral,0.9953102469444275
kaget banget tb tb oxford,negative,0.9955384135246277
seru ditampilin min sesuai pas kompetisi nonton ngerjain bareng ngerasa ikut lomba,positive,0.9613265991210938
habis nonton tular pinter,positive,0.9766468405723572
deg degan,negative,0.7075497508049011
kak maxwell lucu bngt,positive,0.9922329187393188
seruuuuu,positive,0.996432900428772
apa kerennnnn,negative,0.5177707076072693
brian medy renaldy,neutral,0.9864137768745422
keren parah event sisa 30 nambah kampus dag dig dug nonton,negative,0.9935827851295471
sabar nonton eps 2nya,positive,0.990546703338623
seru banget,positive,0.9968767166137695
lihat university war korea indonesia seru ramai,positive,0.9911403059959412
terus bangsa pinter anw semangat mahasiswa lolos babak udh usaha maksimal kecil hati,positive,0.9134330153465271
keren degdegam liat,positive,0.9938977360725403
asli kerennnn,positive,0.9972550272941589
tunggu episode,neutral,0.8093857169151306
saran min dijelasin eps,neutral,0.9948446750640869
alf seungmin,neutral,0.8846433162689209
bahas soalnyaa plsss dicepetin pas serta ngejelasin nyelesaiin seru tauu,negative,0.8794991374015808
keren banget semuanyaaaa semangat kakak,positive,0.9946533441543579
kerenn banget sii,positive,0.996029257774353
nonton university war dh merinding mkin merindinggg mahasiswa mahasiswa indonesia literally sm negara bangsa keren deh,positive,0.9864180684089661
plss makan apasihh pinter bgtt,positive,0.9356135129928589
gk nyangka uin kknya gk lolos udh keren lohhh semangat terussss kaliannn gk sabarr nunggu eps 2 nyaaa,positive,0.9154551029205322
university war versi indonesia nih,neutral,0.871997594833374
otak aja tp neng lihat pintar org2,negative,0.9945142269134521
indonesia butuh acara kaya ginii terima kasih ruang guru,positive,0.8857679963111877
saran episode tampil kerja penasaran mecahin,negative,0.5242043137550354
yoo naufaalll anjer deh dukung pas ramai twitter degdegan pas ronde 1 lolos ronde 2 lolos lagi copot jantung semangat,positive,0.7439424991607666
kerennnn,positive,0.9970920085906982
indonesia udh yah,neutral,0.8109550476074219
keren,positive,0.9971580505371094
kereen acara min saran dilihatin tonton biar ikut ngejawab,neutral,0.8147303462028503
maxwell medok biyanget,negative,0.9895570874214172
need television,neutral,0.8867895603179932
hanifff semangatttttt,positive,0.9437231421470642
keren poll,positive,0.9964710474014282
duh gw sekolah kayaaknya cmn saampai pagar,negative,0.9797877669334412
iri banget lihat anjir,negative,0.9966585636138916
kerennnn ikut bangga cm nonton,positive,0.9938417673110962
pas lulus kalah ordal,negative,0.9971907734870911
acara variety shownya korea university ituuu,positive,0.7818625569343567
ihhh seruu banget,positive,0.9961446523666382
nonton kenal merinding ken menang neng aja gk gin moga anak aminn,positive,0.7266281247138977
alumni nonton acara cerdas cermat helmy yahya ngumpul,neutral,0.9951578974723816
agas ngejelasin skip ken ngeselin,negative,0.9961919784545898
seru banget nontonin orang pinter kompetisi keren banget acara,positive,0.9968895316123962
seru bangetttt banyak acara kaya gin acara kaya gin bagus motivasi ajar,positive,0.996614396572113
ikut merinding asli ikut otak emang encer asli keren banget,positive,0.9877568483352661
mohon maaf min banyakin liatin selesai serta lolos min dicepetin biar paham hitung gmn urus orang min pakai,negative,0.9154409170150757
seru banget nontonin org pinter,positive,0.9949583411216736
kali iri lihat orang pinter tapi akkuuu ikutann bangga bangett liatt merekaaa,positive,0.9149280190467834
program kaya gin support banget pacu anak anak muda saing kompetisi akademik pacu semangat prestasi langsung subscribe,positive,0.9630134701728821
keren banget suka moga gin indonesia,positive,0.9958237409591675
ah suka banget viral acara edukasi aduh kak ken ajar,positive,0.996703565120697
seruuu banget coy,positive,0.9965196847915649
mahasiswa ditest istimewa rangking kampus,neutral,0.9512200355529785
trend,positive,0.8406150937080383
ruang guru jelas dicepetin durasi jelas dilamain komentar serta biar tonton kalang ajar nambah ilmu moga timbang episode,negative,0.9592176675796509
sering2 acara gin indonesia maju,positive,0.8751829266548157
ronde 2 jawabanya pola anjay 1618 ronde 3 hasil selesai 40 menit nonton anime nginget nginget,neutral,0.9903265833854675
manusia manusia ambis,negative,0.9970441460609436
indonesia butuh acara2 gin banget entertain konsep2,positive,0.7003634572029114
kereeeen baik,positive,0.9869393110275269
sbenernya indonesia kurang orang pinter bjir ngomong ngomong vibes squid game keren kak,positive,0.9686998128890991
please adain jenjang smp sd kerren,neutral,0.9954010248184204
wahhh kereennnnnm banget,positive,0.992731511592865
kerennn banget banget banget banget bgtttt,positive,0.9960298538208008
keren banget motivasi,positive,0.9962298274040222
kerenn banget min acaranyaa,positive,0.996243953704834
jujur nonton 40 menit asa sebentar banget,negative,0.990410566329956
lihat bengong orang sepinter,negative,0.9975066781044006
keren,positive,0.9971580505371094
yesaya bilang gampang coba plus beres round 1 cepat,positive,0.8854303359985352
tonton gininih bikin semangat ajar viral serta banget prestasi mantap,positive,0.9961005449295044
kasi 10 tereleminasi kayak kasi deh,negative,0.5567982196807861
episode 1 kecewa wait episode,negative,0.9978238344192505
pas jelasin dicepetin,negative,0.9922494888305664
yesaya lucu banget wkwkwk,positive,0.9925172328948975
murid suruh nonton min,negative,0.5935142636299133
gasslah viral iniiii,negative,0.9817910194396973
merindinggg abang kuuuu,negative,0.9736422896385193
nonton langsung rasa gagal banget manusia,negative,0.9980853796005249
kerennn banget gilakkk,positive,0.9966831803321838
sumpah keren banget,positive,0.9972532391548157
deh ngompol ken pingsan sana wkwkw,negative,0.9975685477256775
bodoh suka banget kuis pintar gin moga pintar,negative,0.9976369142532349
bangga syukur anak expert saing lomba olimpiade internasional sistem didik indonesia notabennya masuk sistem didik bobrok dunia,positive,0.9436894059181213
part 2 ayooo,neutral,0.6879456043243408
insekyuuuuuurrrrr,positive,0.9584334492683411
bagus terus acara,positive,0.9950324296951294
hidup motivasi gara kompetisi semangat ajar gra ken kaya,positive,0.5776243805885315
edward evil editing melulu,negative,0.9843230843544006
drescodenya natural pakai almamater gitu gin pke pin korea wkwkwk,neutral,0.9321935176849365
nga seru banget lansung elim,positive,0.9940676689147949
nan,positive,0.5520075559616089
nangiss bangga salutt nonton video merekaa,positive,0.8444796204566956
mantepp banget acara sukaaaa,positive,0.9974791407585144
pas part kaget banget huaa merinding keren bgt,negative,0.9529559016227722
makan,positive,0.6561312079429626
tonton,neutral,0.8457576036453247
sedih banget mangatsss guyssss proud,negative,0.996966540813446
love,positive,0.9938762784004211
kerennn bangettt plissss,positive,0.9967607855796814
gilak keren program acara,positive,0.9955188035964966
keren semangat tim ruang guru moga acara sebooming university war kaya korea,positive,0.9923489093780518
rea nan tiba2 diilangin,negative,0.9876319766044617
nan,positive,0.5520075559616089
unj setrum pintu grk,neutral,0.6437915563583374
seruu,positive,0.9955583810806274
1000000 100,negative,0.8978241682052612
itb komplit initimidative 1 lolos,neutral,0.9800459146499634
q sdh emak2 nonton bangga banget moga anak q pintr2 kya,positive,0.9913301467895508
ep 2 ayoooo rilissss,positive,0.5935728549957275
coba nonton versi koreanya university war seru seru banget indonesia gin,positive,0.9871271848678589
maxwel lucu banget,positive,0.9945878982543945
keren,positive,0.9971580505371094
ngerjain deg2an,negative,0.995776891708374
kerennn,positive,0.9970130920410156
semangat,positive,0.9906387329101562
huwaaa,positive,0.8010722994804382
kerennn bangeeetttt sering2,positive,0.9953853487968445
gila acara,negative,0.8285293579101562
squid game versi cerdas cermat,neutral,0.9230778217315674
sumpah merinding lihat prestasi merekaa keren banget woyy,positive,0.9942077398300171
motivasi giat ajar tonton vt,neutral,0.396038681268692
merinding,negative,0.6422960758209229
situ kek ijin panitia toilet melulu,negative,0.9925722479820251
suka acara konsep kontes nyayi dn undi haadiah acara2,positive,0.9903272986412048
gin trend 1,neutral,0.9423391819000244
makan hebat2 bgt,positive,0.9955111742019653
moga sponsor,positive,0.9228817820549011
kurang episode min cepat gaaa minnn gasabar,positive,0.4347526431083679
keren banget ruangguru,positive,0.995901882648468
seru bangetttt,positive,0.9968045949935913
tonton anak sekolah tuh kaya gini2 motivasi bidang adain kemungkinan2 minat bidang mtk sukses ruang guru terimakasih tonton bagus bahagia banget,positive,0.9859805107116699
habis nonton kayak kuliah deh,negative,0.5674343109130859
indonesia butuh tonton kaya gin,negative,0.6291141510009766
nostalgia ruangguru,positive,0.9289991855621338
min coba dibedain serta biar lihat layar ipad submit teman wkwkwk,neutral,0.8916877508163452
ipk 3 0 ikut gk,negative,0.5557335615158081
ibu hamil makan anak pinter cerdas,positive,0.9945722222328186
episode 2 tuh yah,neutral,0.675626814365387
tipikal org indonesia tuh bilang skipp ronde fokus ronde,negative,0.9143171906471252
deg2an hahahahaha,negative,0.9941514134407043
keren university war versi indonesia,positive,0.9941582679748535
wkwkw tes koran kayak ngeri dehh extreme addtion,negative,0.9913894534111023
kenal merindingg banyakin acara gin indonesia,positive,0.8385339975357056
moga nonton siswa mahasiswa yak orang tua nonton takut dibandingin,negative,0.9908865690231323
viwersss naekkkk bossss like komen vralin barudakkkkk,positive,0.8782414793968201
nonton menang keras ken kuliah yaallah,positive,0.9745766520500183
seru bangettttt,positive,0.9966403245925903
mantappp gass trendiiing,positive,0.9965936541557312
nonton menang keras ken kuliah yaallah,positive,0.9745766520500183
nonton menang keras ken kuliah yaallah,positive,0.9745766520500183
nonton menang keras ken kuliah yaallah,positive,0.9745766520500183
curigaa jerome,negative,0.9970145225524902
itb makan ipk 4 anjirrr,negative,0.9459934234619141
seru tantang moga devil editing acara sukses eps final,positive,0.95789635181427
banyakin acara kaya gin,positive,0.5567507147789001
eliminasi sumpah kecil hati hebat blom masuk mantap bgttttttt,positive,0.9940953254699707
pdahal ikut sana udh anxiety duluan mental ceker nih,negative,0.8077206015586853
itb lolos sayang rea mundur sakit lolos r3,negative,0.7801411151885986
kereeeen lanjut ratus episode,positive,0.9233062267303467
ui emang pinter bbgt,positive,0.9898406863212585
rumah ngewarung beli ngitung belanja tuh pakai kalkulator anjirrr nangisssss,negative,0.9900187253952026
biar remah rengginang tonton per utama,negative,0.9402236938476562
saran episode gk bikin season,negative,0.9059507250785828
yah geografi mundur,negative,0.9954829216003418
anak anak pinter gin parenting orang tua huhu,positive,0.9898059964179993
yossi banget shahnaz,positive,0.9827955365180969
keren ah,positive,0.9971867203712463
iyaaa lho merinding pas univ disebutin,negative,0.9567577242851257
keren parah ruang guru acara harap,positive,0.5865412950515747
asliii keren bgt,positive,0.9970581531524658
kakak kakak hebat bangettt,positive,0.9957692623138428
bagus banget acara selamat ruang guru,positive,0.9951165914535522
keren parah nonton 2 menit,positive,0.980564296245575
gilakk menyalaaa,positive,0.6426681876182556
viralin varshow gin gin diviralin bener bagus didik anak asli program keren banget,positive,0.9947190284729004
ken miiin,positive,0.6665955185890198
terima kasih ruang guru,positive,0.8907712697982788
keren banget,positive,0.997103750705719
suka tonton manfaat gin,positive,0.960175633430481
merinding,negative,0.6422960758209229
tanda kurung 2 pakai garis nama,neutral,0.9909623265266418
omg expect univ lainn,negative,0.975669801235199
kesini grgr tiktok seru,positive,0.9954425096511841
acara kaya gin siar viralkan indonesia sihh biar masyarakat ngikutin contoh baik2 konten2 tonton buruk viralkan,negative,0.9959040284156799
abang jerome mh haru,neutral,0.5754916667938232
ilmu sosiologi masuk itungan hindar hitung hitung pilih sosiologi,negative,0.7960092425346375
kali nonton variety seru,positive,0.9798223376274109
abang jerome mh haru,neutral,0.5754916667938232
kaya university war,positive,0.9038622379302979
tayang kualitas,positive,0.9762899279594421
episode 2,negative,0.5974945425987244
keren banget,positive,0.997103750705719
real minder,negative,0.9942012429237366
keren abis,positive,0.9974320530891418
merinding bgt moga nular pintar nyaa aamiin,positive,0.729263961315155
seru banget,positive,0.9968767166137695
suka lihat maxwell bahagia virus banget well,positive,0.9935868978500366
buat,positive,0.71408611536026
butuh konten,neutral,0.7378786206245422
min uplod episode 2 cepat dedek,neutral,0.8068292140960693
sukaa banget acara nyaa moga contoh lainnyaa,positive,0.9950190782546997
sumpahh keren bangettt kompetisi iq kelas sihhh,positive,0.996364176273346
pinter seru,positive,0.9968031644821167
keren banget,positive,0.997103750705719
sumpahh keren bangettt kompetisi iq kelas sihhh,positive,0.996364176273346
editor keren emang kaleng kaleng platform didik inovasi gokielll,positive,0.9809178113937378
sumpahh keren bangettt kompetisi iq kelas sihhh 1 21,positive,0.9948437213897705
sumpahh keren bangettt kompetisi iq kelas sihhh,positive,0.996364176273346
english subs plsss,negative,0.8470038175582886
sedih banget ibnu sm fahmi kena elimmm sedih kak rea sm kakak nana pulang huhu moga kak rea cpt sembuh penasaran sm kakak nana lomba ngundurin,negative,0.9761914014816284
gokill bangwt please,positive,0.6621600985527039
sumpahh keren bangettt kompetisi iq kelas sihhh,positive,0.996364176273346
sumpah kakak eliminasi tuh pinterrrrrr bangeeettt mainnn kerennnn obaaaat manusia anugerah otak cerdas kakak kakak sana,positive,0.9936200976371765
sumpahh keren bangettt kompetisi iq kelas sihhh,positive,0.996364176273346
womak ganang,negative,0.8914067149162292
nyala ruang guru,neutral,0.9601355195045471
shakira pinter banget asli bicara dengar real menang,positive,0.98879075050354
ub cuman 1 orang,negative,0.7555980086326599
nonton sedih merinding ko hebat ituu keren bangetttt terharuu konten2 dibutuhkann motivasi adek2 bercita2,positive,0.8894153237342834
maxwell lucu bangett,positive,0.9943652153015137
ronde tes koran kraepelin test tes gitu mata kunang2,negative,0.9606074094772339
agas sepanjanga nonton merindingg univ masuk menit,negative,0.9786202907562256
omg apipku semangat,positive,0.9230710864067078
omg apipku semangat,positive,0.9230710864067078
episode 2,negative,0.5974945425987244
ko suara,negative,0.8913222551345825
alhamdulillah sama suka minum chimory ruang guru sponsor chimory moga cerdanya nular,positive,0.9892829656600952
keren banget wehhh prestasi,positive,0.9961666464805603
salah bias tuh nana undur sedih gapapa maxwell well beneran max wkwkwk,negative,0.9695615768432617
21 48 kasi kak agas jelasin skip editor,neutral,0.9934697151184082
min,neutral,0.7626045942306519
kerennn,positive,0.9970130920410156
pliiisss acara keren gin televisi indonesia biar sinema elektronik melulu,positive,0.9611842632293701
cowo alayyyyy banget anjirr much,negative,0.9929854273796082
please trend gamau tauu,negative,0.9974502921104431
keren banget lihat kakak shakira beauty brain semuanyaa keren eliminasi udh usaha good job,positive,0.9958299994468689
aduh gimna unhas,negative,0.9500008225440979
vibes university war bagus acara harap acara indo,positive,0.9305283427238464
itb op banget parahh,negative,0.9980068802833557
gilak bener2 keren,positive,0.9966756105422974
ui kya tawur bngt kirim keren bngt psertanya,positive,0.9297223091125488
weh nana ugm ngedukung nana lihat teaser foto,neutral,0.9970410466194153
saran min lupa tampil biar pirsa hitung,neutral,0.9906320571899414
keren banget motivasi mahasiswa biar kaya semuaa,positive,0.9941009879112244
serius acara gin trending,positive,0.797321081161499
yaallah pas sekolah anjirrr ulang kayak tetep dah,negative,0.5045310854911804
makan ip,positive,0.5669019222259521
insecure sekolah ken otak cerdas kaya kaka ini,positive,0.9124994277954102
konsep university war,neutral,0.8959084153175354
suka banget orang pinter tuhh,positive,0.9969707727432251
lolos tuh keren,positive,0.994438648223877
haru lihat anak uin jakarta,neutral,0.7491074204444885
seruuu banget oiii tunggu eps 2 nyaa,positive,0.9789080023765564
izin share min,neutral,0.7059859037399292
keren,positive,0.9971580505371094
acara mutu,positive,0.9359164834022522
mah individu gitu univ war tim,negative,0.9464792609214783
min tampil,neutral,0.9793453216552734
episode,negative,0.6124778389930725
takut hujat e keren banget banget banget,positive,0.9728788733482361
saran ruang guru liatin tonton ikut hitung,neutral,0.9862268567085266
kerenn,positive,0.9957095384597778
orang2 pintar indonesia hebat2 banget sayang negara orang2 kyak harga,positive,0.9938499331474304
keren babak butuh tenang teliti mental peran hufff besttt,positive,0.9962531328201294
maxwelll,positive,0.8807746767997742
haru nang gk,negative,0.4495771527290344
seruuu banget,positive,0.996737539768219
tipe anak indonesia banget habis ngerjain lngsung bahas,positive,0.8551324605941772
acara indonesia interviewnya,neutral,0.9821011424064636
bagus cuman srek lihat seragam,negative,0.9847560524940491
langsung merinding banget pas mhs indonesia univ interrr kek,negative,0.7656877040863037
pantes nana rea jarang bicara ngundurin,negative,0.9893240332603455
aduh banget plagiat,negative,0.9983755350112915
lihat mala ovt nnti kerja saing gni smua bjir org org pinternya unlimited,negative,0.8438873291015625
seru bangettt,positive,0.9968817234039307
seru sihhhh,positive,0.996616542339325
undang hyun bin korea min,neutral,0.9974155426025391
denger backsound merinding semangat champions,positive,0.9214053750038147
beda2 ngirim wakil 1 2 3,negative,0.977931797504425
keren bangetttttt,positive,0.9970067143440247
virall kayk gin mahh,negative,0.9388956427574158
one best educational programs indonesia keep,positive,0.7536633610725403
terharuuu banget liatin org org cerdas gin allah,positive,0.9889951944351196
kerennnn banget ramee,positive,0.9970099925994873
keren keren bangettt,positive,0.9967220425605774
min kasih serta dongg nonton hitung2 jugaaa,positive,0.5000334978103638
maxwell lucu banget please,positive,0.9884257316589355
gaco edward naufal go go edfal,neutral,0.9815014004707336
habis nonton beli susu pilih cimory deh,positive,0.9408576488494873
bagus banget sayang serta disamain kerjasamanya,positive,0.9959422945976257
war university korea bagus deh bikin acara gin harap atmosfer suasana war university,positive,0.9954655766487122
kereenn,positive,0.9935238361358643
seru banget,positive,0.9968767166137695
serruuuu poll,negative,0.7671430706977844
sayang banget pas ngejelasin cepat tonton ken cepat normal aja biar cepat gk penasaran,negative,0.9788715243339539
please banget settingannya biar reality show edukasi bagus tonton,positive,0.733546793460846
keren keren kece badai banget sumpah omaigattt sm mereka keren banget pokok,positive,0.9965785145759583
bagus min acaranyaaaa,positive,0.9955781102180481
wew usu masuk,positive,0.8051180839538574
detik bikin inding,neutral,0.9449039697647095
demi exited banget nunggu tayang,negative,0.9964057207107544
gin membangkitkann insan insan bijak kualitas seru klu gin negara asean bukti negara bahawa negara negara asean bijak taraf,positive,0.9499304890632629
min episode 2 nyaaaaa,neutral,0.8832728862762451
min undang menang korea,neutral,0.9800091981887817
sederhana tivi indonesia,neutral,0.5133489370346069
min keren banget banyakin acara,positive,0.9926909804344177
merinding nontonnya anjir,negative,0.8890310525894165
berani ngehujat orang pinter,negative,0.9874452352523804
miinn bagus sayang games highlight asa banget highlight serta aja displit gamesnya bareng tayang serta ngerjain biar audience liat ikut ngitung jugaa,positive,0.9743099808692932
jujur apresiasi acara tengah society pandang rendah orang pinter terima kasih ruang guru,positive,0.9372909665107727
nonton belah mama kuping asa panas banget,negative,0.9971106052398682
shakira subhanallah banget,positive,0.9941798448562622
jagoin hanif matematika round 3 tuh deg2an wkwk keren banget keren2 lolos keren poko keren banget,positive,0.9537087678909302
sumpah keren bgtttt woyy,positive,0.9966146349906921
dosen yokkk joinnn ayo ruang guru,neutral,0.9706992506980896
ipk 4 impi bgtt,positive,0.9342313408851624
21 49 pliss tutorial nyaa cepetin dongg,neutral,0.8291483521461487
keren banget adik adik,positive,0.996517539024353
ambisikuuuu bergejolakkk,negative,0.5121519565582275
kakkk ampun keren banget realty show please banyakin gin kak imannnnnn love,positive,0.9861548542976379
keren bangett serta good luck,positive,0.9950725436210632
lahhh tetangga,negative,0.7185065746307373
drama drama konsep bagus,positive,0.995225191116333
habis nonton university war suka acara gin,neutral,0.5013366341590881
ko kak rea itb kak nana ugm eliminasi mundur,neutral,0.9710811972618103
harap banget acara gin lanjut terussss,positive,0.4796868860721588
nonton bulu kuduk guaaaa merindingggggg,negative,0.9709895849227905
kaya korea,positive,0.9874908328056335
sedih banget lihat langsung ohh gabisa,negative,0.9978142976760864
waaah konsep banget university war,positive,0.9904522895812988
eppss 2 cepatttttt seru banget,positive,0.9964402318000793
smoga deh,positive,0.9854981899261475
omg kaist oxford yale bayangin sepinter apaa,negative,0.9859084486961365
viral twitter viral ig tiktok coba ramein 2 platform,neutral,0.9951680898666382
seru otak nggk ngerti,negative,0.5128551125526428
terima kasih ruang guru kasi konten edukasi gin sukses,positive,0.8125654458999634
huhuu saking kenal acara kobten ting ting gimmic jga smoga pure murni mampu kakak nya nonton degdegan,positive,0.9824379086494446
trend adain acara kualitas gin biar motivasi anak anak ajar,positive,0.8374434113502502
nan,positive,0.5520075559616089
kesini gara gara nonton maxwell core wkskwkksks,negative,0.6052884459495544
keren banget anjing acara,positive,0.9962379932403564
bismillah moga nular pinter,positive,0.9784355163574219
trend,positive,0.8406150937080383
please sering2 acara kualitas gin,neutral,0.5396280288696289
merinding banget nontonya,negative,0.8234598636627197
nyangka oxford yale,negative,0.9437767863273621
seru bangeeeeeet,positive,0.9966572523117065
orang dijelasin selesai dicepetin,negative,0.9624158143997192
seruuuu bgttt akkk neng deh acara,positive,0.9944871068000793
maxwell lucu amaat,positive,0.9932160973548889
kaya gin mesti netflix ihh,negative,0.7574068307876587
allah,positive,0.8989588022232056
seruu banget omaigatty,positive,0.9956711530685425
kerenn bangettss,positive,0.9961093068122864
keren keren min babak kasih selesai gimana lolos,positive,0.9655408263206482
ruang guru terima kasih bikin acara keren moga depan inspirasi bikin acara didik oiya bikin penasaran serta pakai seragam sesuai kampus masing2 biar promosiin seragam kampus2 indonesia,positive,0.9402173757553101
indah prestasi anak negeri,positive,0.9937022924423218
pakai almet univ,neutral,0.9904264807701111
weh seru tonton bareng gitu sekolah huuu,positive,0.9917650818824768
emglish subtitles please,neutral,0.9567886590957642
kalah deg degan liat kr semangaaat,negative,0.9817865490913391
keren banget semuanyaa,positive,0.9968359470367432
kak ruangguru bimbel cpns,neutral,0.9971501231193542
syakira hyun bin,negative,0.48360586166381836
masyaallah ipk 4,positive,0.9829421043395996
seruuu bgttttt pliss panjang episodenyaa,positive,0.9903755784034729
ayo bus bukti pts bisaa,neutral,0.9586913585662842
bagus,positive,0.9961093068122864
tonton kualitas depan,neutral,0.5269804000854492
gantiiiii jdulnyaa anjritttt youtuber haus viewers anjj parahhh smpe pusing like whatt,negative,0.996982991695404
kerja yah moga bangun indonesia lbh maju,positive,0.9579447507858276
member ruang guru asli neng banget universitas war versi indonesia best banget emang ruang guru,positive,0.9967259168624878
merindiiinggg sihh orang pinter tu berdamage bangeett pliiss min acara pakai konsep keren g pakai gimmick aneh g udah keren g dikacauin pakai gimmick g okeey miinn good job ruang guru,positive,0.6230958700180054
bilang gampang,positive,0.968346893787384
lucu banget pikir seragam putih abu anak indonesia,positive,0.9871556758880615
rg keluarin bahas fomo ken ngerjainnya,negative,0.9674889445304871
salute mbak lyca lolos ujung bnr2 juang titik darah habis salute mudah,positive,0.9900570511817932
acara gin biar motivasi masuk acata tanding,positive,0.5981084108352661
gin nonton pakai subtitle ngomong ngomong kereen,positive,0.5230783224105835
mohon maaf banget pakai gimick gimick master chef gitu kesan enak banget mending ikutin university war aja pure cuman saing otak,negative,0.9844357967376709
sebenernya bingung jelas 2 orang undur 2 orang poin bawah ganti poin njir tbtb masuk gitu ajaa hasil ngerjain round 3 engga,negative,0.9889447093009949
tim tiktok lari,negative,0.9643841981887817
mah tarung individu univ,neutral,0.7419803738594055
trandingin teman teman,negative,0.911026656627655
merindingggggggg,negative,0.967087984085083
acara korea hahaha,positive,0.9133044481277466
serius neng banget acara gin ditunjukin selesai neng bahas selesai eh dicepetin ajar,negative,0.9822522401809692
kereen bangettttt huaaa nonton merinding2,positive,0.9257790446281433
mbak natasha makasihh udh wakilin uin jakarta papa kakak udh berani banget,positive,0.7608289122581482
orang begok berani tantang nonton 600 angka otak ngefreeze,negative,0.9829423427581787
otak langsung kena mental,negative,0.9926266074180603
assalamu alaikum warahmatullahi wabarokatuh,neutral,0.9512393474578857
way jalan beli chimori biar pinter kaya shakira,positive,0.8142748475074768
literally bawa nama kampus nih,positive,0.8841582536697388
kak shakira,neutral,0.7139374613761902
ken anak jenius gin oyy,positive,0.6820067763328552
bikin 100 sesion pleaseee,neutral,0.37887537479400635
ikut merinding saing univ ln nama,negative,0.5030117630958557
bagus banget saran liatin nonton sok2 coba wkwkwkwkw kalah pakai almet gk biar gitu mudah kenal,negative,0.9754459857940674
kakak keren oii,positive,0.9956698417663574
jelasin kerja,negative,0.7763311862945557
kereeeen,positive,0.9890934228897095
yesaya eliminasi pliss lucuu,positive,0.9896976351737976
28 17 oliv lihat,neutral,0.9734048247337341
khusus alumni ruang guru,neutral,0.9871441721916199
hoammm,negative,0.5521032810211182
banyakin acara gin please biar mutu acara acara indonesia highly appreciate ruang guru bikin acara gin good job,positive,0.9740871787071228
min ain cc inggris biar orang nonton,neutral,0.9913483262062073
best marketing ruangguru asli acara bener2 inspiring mahasiswa jujur merinding nonton semangat ajar menggebu2,positive,0.9950243830680847
aaaa babak,positive,0.9233722686767578
masuk min diliatin lbh tonton kya biar ajak mikir bareng diskusi serta skip2,neutral,0.8682698607444763
jiper gin menang wkwkwkwk,positive,0.7353864908218384
min maap ye universitas 10 nopember kaya ultah 11 nopember,negative,0.9900425672531128
orang orang nonton kyknya orang move university war yah cari hyun bin hyun,negative,0.96855628490448
gin trend,positive,0.6614350080490112
nagus tornamennya bawa nama nama kampus,neutral,0.9750150442123413
trend ini,positive,0.4596196413040161
please keren banget,positive,0.9942535758018494
nan,positive,0.5520075559616089
bikin trend sosmed program edukasi gin,neutral,0.8229585886001587
hujat sadar,negative,0.9912208914756775
seruuuu banget seruuu,positive,0.9968108534812927
assalamu alaikum warahmatullahi wabarokatuh,neutral,0.9512393474578857
epson 2,neutral,0.9302778244018555
mrinding selese selese,negative,0.5102458000183105
merinding lihat orang pintar,negative,0.8443066477775574
tunggu episode delanjutnya minnn serius smpe lngsung subcribeee,neutral,0.9836786389350891
seruuu bangettt,positive,0.9967197775840759
pas kenal backsound kecilin dikit,neutral,0.881536602973938
kreen bnget mah ngomong ngomong maxwell rada mrip suno enhypen gk,negative,0.9777259230613708
sumpahhh merinding banget lihat pinter circle sulitt ditembuss,negative,0.9911724925041199
10 58 29 03 15 25,neutral,0.9699679613113403
keren bangettttttttt,positive,0.9968339800834656
pas kak agas ngejelasin cepetin otak mrosesnya,neutral,0.9329706430435181
ditayangin indonesia sinetron,negative,0.9597787261009216
wahhhh keren bgt acara motivasi org,positive,0.9953115582466125
bagus seru gk gk coba rumah coba coba latih,positive,0.6731559038162231
gimmicknya master chef,positive,0.9747653007507324
lezzzgoooo champions,positive,0.9764283299446106
semangat lolos keren banget taukk,positive,0.995466947555542
ah tinggal,negative,0.4827505648136139
awas drama jgn pesertra pav nilai dr kemapuan,positive,0.7895556092262268
judul ala yutuber banget,positive,0.9907100796699524
university war versi indonesia,neutral,0.9797835350036621
keren keren,positive,0.9968549013137817
kerennn bangett ayoo bantu ramein konten mutu ginii,positive,0.8756213188171387
kuat berhitungggg situ pingsan duluan deh,negative,0.9969081282615662
lolos tetep keren cuyyy hasil aja niceeee,positive,0.9825527667999268
hebat min adain copetisi gin dunia tatap min,positive,0.9832958579063416
keren banget plsss hebat semuaaa pecahhh,positive,0.9958699345588684
sumpah seruuuuu banget tanding orang hebatt pantang serah,positive,0.9961397051811218
snu okey kaget snu gk takut,positive,0.9380091428756714
